edition,source,column_year,jurisdiction,side,instrument,value_usd_bn,unit_published,note
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Developing Asia and the Pacific,short,lt_debt,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Developing Europe,short,total,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Developing Europe,short,total,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Developing Europe,short,equities,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Developing Europe,short,equities,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Developing Europe,short,st_debt,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Developing Europe,short,st_debt,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Developing Europe,short,lt_debt,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Developing Europe,short,lt_debt,0.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Total,short,total,-312.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Total,short,total,-380.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Total,short,equities,-29.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Total,short,equities,-29.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Total,short,st_debt,-75.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Total,short,st_debt,-108.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2017,Total,short,lt_debt,-208.0,US$ bn,
ISD 2017,ISD 2017 PDF InvestmentsStatisti_1546272735.pdf p.11 Fig.9(b),2016,Total,short,lt_debt,-243.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United States,long,total,1612.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United States,long,total,1312.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United States,long,equities,375.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United States,long,equities,473.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United States,long,master_funds,129.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United States,long,master_funds,126.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United States,long,st_debt,179.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United States,long,st_debt,107.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United States,long,lt_debt,928.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United States,long,lt_debt,606.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Cayman Islands,long,total,1189.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Cayman Islands,long,total,1180.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Cayman Islands,long,equities,81.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Cayman Islands,long,equities,101.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Cayman Islands,long,master_funds,1082.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Cayman Islands,long,master_funds,1068.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Cayman Islands,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Cayman Islands,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Cayman Islands,long,lt_debt,25.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Cayman Islands,long,lt_debt,11.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United Kingdom,long,total,80.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United Kingdom,long,total,71.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United Kingdom,long,equities,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United Kingdom,long,equities,18.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United Kingdom,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United Kingdom,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United Kingdom,long,st_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United Kingdom,long,st_debt,21.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,United Kingdom,long,lt_debt,52.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,United Kingdom,long,lt_debt,32.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Japan,long,total,87.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Japan,long,total,60.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Japan,long,equities,43.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Japan,long,equities,44.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Japan,long,master_funds,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Japan,long,master_funds,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Japan,long,st_debt,23.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Japan,long,st_debt,7.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Japan,long,lt_debt,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Japan,long,lt_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,China,long,total,58.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,China,long,total,53.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,China,long,equities,42.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,China,long,equities,42.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,China,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,China,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,China,long,st_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,China,long,st_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,China,long,lt_debt,15.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,China,long,lt_debt,9.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,British Virgin Islands,long,total,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,British Virgin Islands,long,total,43.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,British Virgin Islands,long,equities,4.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,British Virgin Islands,long,equities,5.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,British Virgin Islands,long,master_funds,3.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,British Virgin Islands,long,master_funds,36.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,British Virgin Islands,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,British Virgin Islands,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,British Virgin Islands,long,lt_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,British Virgin Islands,long,lt_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,France,long,total,58.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,France,long,total,40.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,France,long,equities,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,France,long,equities,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,France,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,France,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,France,long,st_debt,27.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,France,long,st_debt,15.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,France,long,lt_debt,23.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,France,long,lt_debt,17.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Netherlands,long,total,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Netherlands,long,total,29.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Netherlands,long,equities,3.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Netherlands,long,equities,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Netherlands,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Netherlands,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Netherlands,long,st_debt,3.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Netherlands,long,st_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Netherlands,long,lt_debt,13.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Netherlands,long,lt_debt,13.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Hong Kong,long,total,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Hong Kong,long,total,25.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Hong Kong,long,equities,15.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Hong Kong,long,equities,19.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Hong Kong,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Hong Kong,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Hong Kong,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Hong Kong,long,st_debt,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Hong Kong,long,lt_debt,5.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Hong Kong,long,lt_debt,5.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Ireland,long,total,32.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Ireland,long,total,21.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Ireland,long,equities,11.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Ireland,long,equities,12.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Ireland,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Ireland,long,master_funds,7.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Ireland,long,st_debt,11.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Ireland,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Ireland,long,lt_debt,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Ireland,long,lt_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Germany,long,total,42.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Germany,long,total,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Germany,long,equities,11.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Germany,long,equities,9.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Germany,long,master_funds,16.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Germany,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Germany,long,st_debt,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Germany,long,st_debt,3.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Germany,long,lt_debt,4.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Germany,long,lt_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Canada,long,total,25.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Canada,long,total,16.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Canada,long,equities,10.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Canada,long,equities,6.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Canada,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Canada,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Canada,long,st_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Canada,long,st_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Canada,long,lt_debt,13.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Canada,long,lt_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Curacao,long,total,23.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Curacao,long,total,16.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Curacao,long,equities,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Curacao,long,equities,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Curacao,long,master_funds,23.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Curacao,long,master_funds,16.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Curacao,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Curacao,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Curacao,long,lt_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Curacao,long,lt_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Denmark,long,total,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Denmark,long,total,4.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Denmark,long,equities,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Denmark,long,equities,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Denmark,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Denmark,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Denmark,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Denmark,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Denmark,long,lt_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Denmark,long,lt_debt,2.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Sweden,long,total,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Sweden,long,total,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Sweden,long,equities,3.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Sweden,long,equities,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Sweden,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Sweden,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Sweden,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Sweden,long,st_debt,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Sweden,long,lt_debt,6.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Sweden,long,lt_debt,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Developed Countries,long,total,110.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Other Developed Countries,long,total,86.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Developed Countries,long,equities,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Other Developed Countries,long,equities,24.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Developed Countries,long,master_funds,9.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Other Developed Countries,long,master_funds,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Developed Countries,long,st_debt,20.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Other Developed Countries,long,st_debt,11.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Developed Countries,long,lt_debt,61.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Other Developed Countries,long,lt_debt,43.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Developing Asia and the Pacific,long,total,27.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Developing Asia and the Pacific,long,total,25.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Developing Asia and the Pacific,long,equities,19.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Developing Asia and the Pacific,long,equities,17.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Developing Asia and the Pacific,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Developing Asia and the Pacific,long,master_funds,0.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Developing Asia and the Pacific,long,st_debt,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Developing Asia and the Pacific,long,st_debt,1.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Developing Asia and the Pacific,long,lt_debt,8.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2017,Developing Asia and the Pacific,long,lt_debt,7.0,US$ bn,
ISD 2018,ISD 2018 PDF InvestmentsStatisti_1606474237.pdf p.13 Fig.9(a),2018,Other Offshore Centres,long,total,19.0,US$ bn,
